sku,name,texture_knit,texture_woven,texture_shirt,neckline,sleeve_length,start_end,closure_front,cutting,fit,pockets,leather_details,slit,shoulder_finishing,pattern,fancy_yarn,detail_1,detail_2,detail_3,detail_4,detail_5,chest_width,length,care_info_short,model_wears,quality,url_key
85211-6373,Vest met knoopsluiting,Fijngebreid,,,V-hals,Lange mouwen,Gebreide geribde boord,Knoopsluiting,Recht gebreid vest,Ruimvallende pasvorm,,,,,,,Ingelegde plooi bij de kraag,,,,,62,66,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,vest-knoopsluiting-w161-nl-269
85215-6307,Kort wijd vest,Fijn breisel,,,Aangebreide kraag,Lange mouwen,Rolboord,Zonder sluiting,Kort model,Normale pasvorm,,,,,,,,,,,,50,54,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,kort-wijd-vest-w161-nl-270
85215-6353,Kort wijd vest,Fijn breisel,,,Aangebreide kraag,Lange mouwen,Rolboord,Zonder sluiting,Kort model,Normale pasvorm,,,,,,,,,,,,50,54,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,kort-wijd-vest-w161-nl-271
85217-6302,Trui van cashmere met boothals,Fijngebreid met honingraatpatroon,,,Boothals,Lange mouwen met fantasiepatroon en ribboordjes,Gebreide ribboordjes,,Recht gebreide trui,Ruimvallende pasvorm,,,,Lage schoudernaad,,,,,,,,64,62,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-cashmere-boothals-w161-nl-272
85217-6366,Trui van cashmere met boothals,Fijngebreid met honingraatpatroon,,,Boothals,Lange mouwen met fantasiepatroon en ribboordjes,Gebreide ribboordjes,,Recht gebreide trui,Ruimvallende pasvorm,,,,Lage schoudernaad,,,,,,,,64,62,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-cashmere-boothals-w161-nl-273
85217-6371,Trui van cashmere met boothals,Fijngebreid met honingraatpatroon,,,Boothals,Lange mouwen met fantasiepatroon en ribboordjes,Gebreide ribboordjes,,Recht gebreide trui,Ruimvallende pasvorm,,,,Lage schoudernaad,,,,,,,,64,62,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-cashmere-boothals-w161-nl-274
85217-6376,Trui van cashmere met boothals,Fijngebreid met honingraatpatroon,,,Boothals,Lange mouwen met fantasiepatroon en ribboordjes,Gebreide ribboordjes,,Recht gebreide trui,Ruimvallende pasvorm,,,,Lage schoudernaad,,,,,,,,64,62,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-cashmere-boothals-w161-nl-275
85218-6305,Oversized vest,Fijn breisel,,,Brede sjaalkraag met fantasiepatroon,"Verkorte  brede raglanmouwen, mouwuiteinden met fantasiepatroon",Brede boord met fantasiepatroon,Zonder sluiting,Oversized gebreid vest,Wijd en ruimvallend,,,,,,,Diverse fantasiepatronen,,,,,50,74,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,oversized-vest-w161-nl-276
85218-6321,Oversized vest,Fijn breisel,,,Brede sjaalkraag met fantasiepatroon,"Verkorte  brede raglanmouwen, mouwuiteinden met fantasiepatroon",Brede boord met fantasiepatroon,Zonder sluiting,Oversized gebreid vest,Wijd en ruimvallend,,,,,,,Diverse fantasiepatronen,,,,,50,74,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,oversized-vest-w161-nl-277
85218-6330,Oversized vest,Fijn breisel,,,Brede sjaalkraag met fantasiepatroon,"Verkorte  brede raglanmouwen, mouwuiteinden met fantasiepatroon",Brede boord met fantasiepatroon,Zonder sluiting,Oversized gebreid vest,Wijd en ruimvallend,,,,,,,Diverse fantasiepatronen,,,,,50,74,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,oversized-vest-w161-nl-278
85218-6332,Oversized vest,Fijn breisel,,,Brede sjaalkraag met fantasiepatroon,"Verkorte  brede raglanmouwen, mouwuiteinden met fantasiepatroon",Brede boord met fantasiepatroon,Zonder sluiting,Oversized gebreid vest,Wijd en ruimvallend,,,,,,,Diverse fantasiepatronen,,,,,50,74,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,oversized-vest-w161-nl-279
85219-6630,Mouliné-trui,Fijn breisel,,,Boothals met geribde bies,3/4-mouwen met franje aan de boord,Zoom met franje,,"Kort, recht model",Regular fit,,,,,,Mouliné-garen,,,,,,52,54,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,mouline-trui-w161-nl-280
85219-6632,Mouliné-trui,Fijn breisel,,,Boothals met geribde bies,3/4-mouwen met franje aan de boord,Zoom met franje,,"Kort, recht model",Regular fit,,,,,,Mouliné-garen,,,,,,52,54,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,mouline-trui-w161-nl-281
85219-6670,Mouliné-trui,Fijn breisel,,,Boothals met geribde bies,3/4-mouwen met franje aan de boord,Zoom met franje,,"Kort, recht model",Regular fit,,,,,,Mouliné-garen,,,,,,52,54,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,mouline-trui-w161-nl-282
85221-6632,Gemêleerd vest van cashmere,Fijn breisel,,,Aangebreide kraag,Lange mouwen,Geribde boord,Zonder sluiting,Recht gebreid vest,Ruimvallende pasvorm,,,,,,Mouliné-garen,,,,,,50,64,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,gemêleerd-vest-cashmere-w161-nl-283
85221-6670,Gemêleerd vest van cashmere,Fijn breisel,,,Aangebreide kraag,Lange mouwen,Geribde boord,Zonder sluiting,Recht gebreid vest,Ruimvallende pasvorm,,,,,,Mouliné-garen,,,,,,50,64,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,gemêleerd-vest-cashmere-w161-nl-284
85223-6305,Coltrui in A-lijn,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Gebreide trui in A-lijn,Ruimvallende pasvorm,,,,,,,Voorzijde is korter dan de achterzijde,,,,,48,64,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-a-lijn-w161-nl-285
85223-6366,Coltrui in A-lijn,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Gebreide trui in A-lijn,Ruimvallende pasvorm,,,,,,,Voorzijde is korter dan de achterzijde,,,,,48,64,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-a-lijn-w161-nl-286
85223-6371,Coltrui in A-lijn,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Gebreide trui in A-lijn,Ruimvallende pasvorm,,,,,,,Voorzijde is korter dan de achterzijde,,,,,48,64,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-a-lijn-w161-nl-287
85223-6376,Coltrui in A-lijn,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Gebreide trui in A-lijn,Ruimvallende pasvorm,,,,,,,Voorzijde is korter dan de achterzijde,,,,,48,64,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-a-lijn-w161-nl-288
85224-6312,Trui met franjes,Fijn breisel,,,Boothals met geribde bies,Lange mouwen met ribboorden,Zoom met franje,,"Kort, recht model",Normale pasvorm,,,,Lage schoudernaad,,,Extra lange franje,,,,,58,47,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-franjes-w161-nl-289
85224-6325,Trui met franjes,Fijn breisel,,,Boothals met geribde bies,Lange mouwen met ribboorden,Zoom met franje,,"Kort, recht model",Normale pasvorm,,,,Lage schoudernaad,,,Extra lange franje,,,,,58,47,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-franjes-w161-nl-290
85224-6373,Trui met franjes,Fijn breisel,,,Boothals met geribde bies,Lange mouwen met ribboorden,Zoom met franje,,"Kort, recht model",Normale pasvorm,,,,Lage schoudernaad,,,Extra lange franje,,,,,58,47,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-franjes-w161-nl-291
85225-6305,Cashmere vest,Grofgebreid,,,Ronde hals met geribde boord,Lange mouwen met ribpatroon,Gebreide geribde boord,Knoopsluiting,"Kort, recht model",Regular fit,,,,,,,Diverse fantasiepatronen,,,,,46,48,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-vest-w161-nl-292
85225-6325,Cashmere vest,Grofgebreid,,,Ronde hals met geribde boord,Lange mouwen met ribpatroon,Gebreide geribde boord,Knoopsluiting,"Kort, recht model",Regular fit,,,,,,,Diverse fantasiepatronen,,,,,46,48,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-vest-w161-nl-293
85225-6337,Cashmere vest,Grofgebreid,,,Ronde hals met geribde boord,Lange mouwen met ribpatroon,Gebreide geribde boord,Knoopsluiting,"Kort, recht model",Regular fit,,,,,,,Diverse fantasiepatronen,,,,,46,48,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-vest-w161-nl-294
85225-6366,Cashmere vest,Grofgebreid,,,Ronde hals met geribde boord,Lange mouwen met ribpatroon,Gebreide geribde boord,Knoopsluiting,"Kort, recht model",Regular fit,,,,,,,Diverse fantasiepatronen,,,,,46,48,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-vest-w161-nl-295
85225-6373,Cashmere vest,Grofgebreid,,,Ronde hals met geribde boord,Lange mouwen met ribpatroon,Gebreide geribde boord,Knoopsluiting,"Kort, recht model",Regular fit,,,,,,,Diverse fantasiepatronen,,,,,46,48,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-vest-w161-nl-296
85226-6302,Trui met ronde hals van cashmere,Grofgebreid,,,Ronde hals met geribde bies,Lange raglanmouwen met ribpatroon,Rolboord,,"Kort, recht model",Ruimvallende pasvorm,,,,,,,Zichtbare deelnaden,,,,,52,58,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-ronde-hals-cashmere-w161-nl-297
85226-6337,Trui met ronde hals van cashmere,Grofgebreid,,,Ronde hals met geribde bies,Lange raglanmouwen met ribpatroon,Rolboord,,"Kort, recht model",Ruimvallende pasvorm,,,,,,,Zichtbare deelnaden,,,,,52,58,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-ronde-hals-cashmere-w161-nl-298
85226-6366,Trui met ronde hals van cashmere,Grofgebreid,,,Ronde hals met geribde bies,Lange raglanmouwen met ribpatroon,Rolboord,,"Kort, recht model",Ruimvallende pasvorm,,,,,,,Zichtbare deelnaden,,,,,52,58,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-ronde-hals-cashmere-w161-nl-299
85226-6376,Trui met ronde hals van cashmere,Grofgebreid,,,Ronde hals met geribde bies,Lange raglanmouwen met ribpatroon,Rolboord,,"Kort, recht model",Ruimvallende pasvorm,,,,,,,Zichtbare deelnaden,,,,,52,58,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-ronde-hals-cashmere-w161-nl-300
85227-6631,Wijde trui met V-hals,Fijn breisel van tweedgaren,,,Diepe V-hals met geribde bies,Lange mouwen met ribpatroon,Gebreide ribboorden,,Kort model,"Wijde, ruime pasvorm",,,Splitten in de zijnaden,Lage schoudernaad,,Tweed-garen,Voorzijde is korter dan de achterzijde,,,,,78,68,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,wijde-trui-v-hals-w161-nl-301
85227-6632,Wijde trui met V-hals,Fijn breisel van tweedgaren,,,Diepe V-hals met geribde bies,Lange mouwen met ribpatroon,Gebreide ribboorden,,Kort model,"Wijde, ruime pasvorm",,,Splitten in de zijnaden,Lage schoudernaad,,Tweed-garen,Voorzijde is korter dan de achterzijde,,,,,78,68,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,wijde-trui-v-hals-w161-nl-302
85231-6631,Cashmere trui met tweed,Fijn breisel van tweedgaren,,,Boothals met geribde bies,Lange mouwen,Gebreide ribboorden,,"Kort, recht model",Normale pasvorm,,,Splitten in de zijnaden,,,Tweed-garen,Voorzijde is korter dan de achterzijde,,,,,50,55,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-tweed-w161-nl-303
85231-6632,Cashmere trui met tweed,Fijn breisel van tweedgaren,,,Boothals met geribde bies,Lange mouwen,Gebreide ribboorden,,"Kort, recht model",Normale pasvorm,,,Splitten in de zijnaden,,,Tweed-garen,Voorzijde is korter dan de achterzijde,,,,,50,55,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-tweed-w161-nl-304
85241-6305,Grofgebreid vest,Geribd gebreid,,,Aangebreide kraag,Lange mouwen met ribpatroon,Rolboord,Zonder sluiting,Gebreid vest in A-lijn,Oversized pasvorm,,,,Lage schoudernaad,,,Afgeronde zoom,,,,,52,68,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,grofgebreid-vest-w161-nl-305
85241-6373,Grofgebreid vest,Geribd gebreid,,,Aangebreide kraag,Lange mouwen met ribpatroon,Rolboord,Zonder sluiting,Gebreid vest in A-lijn,Oversized pasvorm,,,,Lage schoudernaad,,,Afgeronde zoom,,,,,52,68,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,grofgebreid-vest-w161-nl-306
85241-6376,Grofgebreid vest,Geribd gebreid,,,Aangebreide kraag,Lange mouwen met ribpatroon,Rolboord,Zonder sluiting,Gebreid vest in A-lijn,Oversized pasvorm,,,,Lage schoudernaad,,,Afgeronde zoom,,,,,52,68,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,grofgebreid-vest-w161-nl-307
85242-6305,Trui met opstaande kraag,Geribd gebreid,,,"Smal, aangebreid opstaand boordje",Lange mouwen met ribpatroon,Rolboord,,Recht gebreide trui,Ruimvallende pasvorm,,,,Lage schoudernaad,,,Voorzijde is korter dan de achterzijde,,,,,50,70,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-opstaande-kraag-w161-nl-308
85242-6371,Trui met opstaande kraag,Geribd gebreid,,,"Smal, aangebreid opstaand boordje",Lange mouwen met ribpatroon,Rolboord,,Recht gebreide trui,Ruimvallende pasvorm,,,,Lage schoudernaad,,,Voorzijde is korter dan de achterzijde,,,,,50,70,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-opstaande-kraag-w161-nl-309
85242-6373,Trui met opstaande kraag,Geribd gebreid,,,"Smal, aangebreid opstaand boordje",Lange mouwen met ribpatroon,Rolboord,,Recht gebreide trui,Ruimvallende pasvorm,,,,Lage schoudernaad,,,Voorzijde is korter dan de achterzijde,,,,,50,70,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-opstaande-kraag-w161-nl-310
85242-6376,Trui met opstaande kraag,Geribd gebreid,,,"Smal, aangebreid opstaand boordje",Lange mouwen met ribpatroon,Rolboord,,Recht gebreide trui,Ruimvallende pasvorm,,,,Lage schoudernaad,,,Voorzijde is korter dan de achterzijde,,,,,50,70,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,trui-opstaande-kraag-w161-nl-311
85245-6305,Gebreid vest in A-lijn,Fijn breisel,,,Diepe V-hals met geribde boord,Omgeslagen raglanmouwen,Gebreide geribde boord,Knoopsluiting,Gebreid vest in A-lijn,Oversized pasvorm,,,Hoge splitten aan de zijkanten,,,,Zichtbare naden,,,,,66,64,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,gebreid-vest-a-lijn-w161-nl-312
85245-6325,Gebreid vest in A-lijn,Fijn breisel,,,Diepe V-hals met geribde boord,Omgeslagen raglanmouwen,Gebreide geribde boord,Knoopsluiting,Gebreid vest in A-lijn,Oversized pasvorm,,,Hoge splitten aan de zijkanten,,,,Zichtbare naden,,,,,66,64,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,gebreid-vest-a-lijn-w161-nl-313
85246-6313,Mouwloze coltrui,Fijn breisel,,,Geribde oversized col,Korte geribde mouwen,,,Gebreide trui in A-lijn,"Wijde, ruime pasvorm",,,,,,,Afgeronde zoom,,,,,60,70,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,mouwloze-coltrui-w161-nl-314
85246-6359,Mouwloze coltrui,Fijn breisel,,,Geribde oversized col,Korte geribde mouwen,,,Gebreide trui in A-lijn,"Wijde, ruime pasvorm",,,,,,,Afgeronde zoom,,,,,60,70,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,mouwloze-coltrui-w161-nl-315
85246-6373,Mouwloze coltrui,Fijn breisel,,,Geribde oversized col,Korte geribde mouwen,,,Gebreide trui in A-lijn,"Wijde, ruime pasvorm",,,,,,,Afgeronde zoom,,,,,60,70,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,mouwloze-coltrui-w161-nl-316
85300-6305,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-317
85300-6312,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-318
85300-6325,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-319
85300-6331,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-320
85300-6353,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-321
85300-6357,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-322
85300-6370,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-323
85300-6371,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-324
85300-6373,V-hals trui van cashmere,Fijn breisel,,,V-hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,v-hals-trui-cashmere-w161-nl-325
85301-6305,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-326
85301-6312,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-327
85301-6325,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-328
85301-6330,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-329
85301-6331,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-330
85301-6353,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-331
85301-6357,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-332
85301-6370,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-333
85301-6371,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-334
85301-6373,Cashmere trui met ronde hals,Fijn breisel,,,Ronde hals met geribde bies,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,cashmere-trui-ronde-hals-w161-nl-335
85302-6305,Coltrui van cashmere,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-cashmere-w161-nl-336
85302-6325,Coltrui van cashmere,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-cashmere-w161-nl-337
85302-6330,Coltrui van cashmere,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-cashmere-w161-nl-338
85302-6337,Coltrui van cashmere,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-cashmere-w161-nl-339
85302-6357,Coltrui van cashmere,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-cashmere-w161-nl-340
85302-6359,Coltrui van cashmere,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-cashmere-w161-nl-341
85302-6373,Coltrui van cashmere,Fijn breisel,,,Geribde col,Lange mouwen,Gebreide ribboorden,,Getailleerd model,Aansluitende pasvorm,,,,,,,,,,,,45,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,coltrui-cashmere-w161-nl-342
85306-6305,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-343
85306-6307,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-344
85306-6325,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-345
85306-6331,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-346
85306-6337,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-347
85306-6366,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-348
85306-6370,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-349
85306-6371,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-350
85306-6373,Basic cashmere vest,Fijn breisel,,,V-hals met geribde boord,Lange mouwen,Geribde boord,Knoopsluiting,Getailleerd vest,Aansluitend model,,,,,,,,,,,,56,60,Handwas,Ons model is 178 cm lang en draagt maat 36/XS,100% Cashmere,basic-cashmere-vest-w161-nl-351
